id,categoria,subcategoria,mensaje,intencion_esperada,productos_en_mensaje,notas
1120,B_pedido_nl,pedido_producto,dame ponme 3 hawaiano + 2 x 2 cocacolas gracias plis,pedido_con_productos,si,pedido multi-item menu real
1121,B_pedido_nl,pedido_producto,oye algo de bebida porfa,pedido_con_productos,parcial,solo categoria sin nombre exacto
1122,B_pedido_nl,pedido_producto,oye porfa una hawaina ademas una de cocacolas nomás,pedido_con_productos,si,pedido multi-item menu real
1123,B_pedido_nl,pedido_producto,hola 1×hawaiana pizza para llevar,pedido_con_productos,si,pedido multi-item menu real
1124,B_pedido_nl,pedido_producto,hola dos de una cocacola para llevar,pedido_con_productos,si,pedido multi-item menu real
1125,B_pedido_nl,pedido_producto,voy a querer 3 hawaiiana para llevar,pedido_con_productos,si,pedido multi-item menu real
1126,B_pedido_nl,pedido_producto,ponme un par de una cocacola,pedido_con_productos,si,pedido multi-item menu real
1127,B_pedido_nl,pedido_producto,quisiera un de una cocacola,pedido_con_productos,si,pedido multi-item menu real
1128,B_pedido_nl,pedido_producto,buenas 1 2 cocacolas gracias,pedido_con_productos,si,pedido multi-item menu real
1129,B_pedido_nl,pedido_producto,buenas 1 coca porfa,pedido_con_productos,si,pedido multi-item menu real
1130,B_pedido_nl,pedido_producto,oye 2x refresco porfa,pedido_con_productos,si,pedido multi-item menu real
1131,B_pedido_nl,pedido_producto,me traes buenas dos de hawaiiana | 2 x soda plis nomás,pedido_con_productos,si,pedido multi-item menu real
1132,B_pedido_nl,pedido_producto,voy a querer me traes 2x una hawaiana y uno de koka cola plis porfa,pedido_con_productos,si,pedido multi-item menu real
1133,B_pedido_nl,pedido_producto,quisiera me traes 1×hawaiano tambien 2 soda porfa,pedido_con_productos,si,pedido multi-item menu real
1134,B_pedido_nl,pedido_producto,quisiera 2 x hawaiana | 2 x koka cola porfa para llevar,pedido_con_productos,si,pedido multi-item menu real
1135,B_pedido_nl,pedido_producto,oye algo de pizza plis,pedido_con_productos,parcial,solo categoria sin nombre exacto
1136,B_pedido_nl,pedido_producto,voy a querer 1 de hawaina para llevar,pedido_con_productos,si,pedido multi-item menu real
1137,B_pedido_nl,pedido_producto,hola 1 x 2 cocacolas porfa,pedido_con_productos,si,pedido multi-item menu real
1138,B_pedido_nl,pedido_producto,me traes 4×hawaiiana gracias,pedido_con_productos,si,pedido multi-item menu real
1139,B_pedido_nl,pedido_producto,hola quisiera 1×hawaina ademas 1 x una cocacola nomás gracias,pedido_con_productos,si,pedido multi-item menu real
1140,B_pedido_nl,pedido_producto,buenas necesito 3x hawaiano y 1 de refresco nomás nomás,pedido_con_productos,si,pedido multi-item menu real
1141,B_pedido_nl,pedido_producto,"buenas quiero una hawaiana pizza, 1×una cocacola porfa",pedido_con_productos,si,pedido multi-item menu real
1142,B_pedido_nl,pedido_producto,porfa dame una pizza hawaiiana ademas 1 cocacola para llevar nomás,pedido_con_productos,si,pedido multi-item menu real
1143,B_pedido_nl,pedido_producto,quiero voy a querer 3 hawaiana tambien 1 coca gracias para llevar,pedido_con_productos,si,pedido multi-item menu real
1144,B_pedido_nl,pedido_producto,necesito quiero 3 pizza hawaiiana y 1 x soda para llevar,pedido_con_productos,si,pedido multi-item menu real
1145,B_pedido_nl,pedido_producto,ponme quiero 3 de hawaiana ademas 2 cocacola nomás nomás,pedido_con_productos,si,pedido multi-item menu real
1146,B_pedido_nl,pedido_producto,hola 2 x hawaiiana ademas 1 de koka cola nomás para llevar,pedido_con_productos,si,pedido multi-item menu real
1147,B_pedido_nl,pedido_producto,quisiera necesito 1×piza hawaiana y par de de una cocacola nomás nomás,pedido_con_productos,si,pedido multi-item menu real
1148,B_pedido_nl,pedido_producto,ponme 4x hawaiana nomás,pedido_con_productos,si,pedido multi-item menu real
1149,B_pedido_nl,pedido_producto,oye una de coca,pedido_con_productos,si,pedido multi-item menu real
1150,B_pedido_nl,pedido_producto,porfa 2×piza hawaiana ademas uno refresco gracias,pedido_con_productos,si,pedido multi-item menu real
1151,B_pedido_nl,pedido_producto,"porfa oye 1 hawaina, 2 x 2 cocacolas plis",pedido_con_productos,si,pedido multi-item menu real
1152,B_pedido_nl,pedido_producto,quiero quiero 1 hawaiiana | 1x soda para llevar,pedido_con_productos,si,pedido multi-item menu real
1153,B_pedido_nl,pedido_producto,necesito bebida para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
1154,B_pedido_nl,pedido_producto,me traes dos una hawaiana ademas una cocacolas,pedido_con_productos,si,pedido multi-item menu real
1155,B_pedido_nl,pedido_producto,quiero necesito uno de hawaiano luego un de coca cola plis porfa,pedido_con_productos,si,pedido multi-item menu real
1156,B_pedido_nl,pedido_producto,quisiera una pizza nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
1157,B_pedido_nl,pedido_producto,voy a querer voy a querer par de hawaiana y uno de coca para llevar,pedido_con_productos,si,pedido multi-item menu real
1158,B_pedido_nl,pedido_producto,ponme 3 hawaianas gracias,pedido_con_productos,si,pedido multi-item menu real
1159,B_pedido_nl,pedido_producto,oye necesito 3 pizza hawaiiana ; un de cocacolas nomás porfa,pedido_con_productos,si,pedido multi-item menu real
1160,B_pedido_nl,pedido_producto,quiero porfa una de hawaiana pizza + 1 cocacolas para llevar,pedido_con_productos,si,pedido multi-item menu real
1161,B_pedido_nl,pedido_producto,quiero 1 coca,pedido_con_productos,si,pedido multi-item menu real
1162,B_pedido_nl,pedido_producto,porfa 2 la hawaiana plis,pedido_con_productos,si,pedido multi-item menu real
1163,B_pedido_nl,pedido_producto,quiero bebida gracias,pedido_con_productos,parcial,solo categoria sin nombre exacto
1164,B_pedido_nl,pedido_producto,voy a querer 3x hawaiano nomás,pedido_con_productos,si,pedido multi-item menu real
1165,B_pedido_nl,pedido_producto,necesito 2 hawaiiana y un cocacola,pedido_con_productos,si,pedido multi-item menu real
1166,B_pedido_nl,pedido_producto,hola quisiera tres de pizza hawaiana luego dos una cocacola plis gracias,pedido_con_productos,si,pedido multi-item menu real
1167,B_pedido_nl,pedido_producto,porfa me traes tres pizza hawaiiana y uno una cocacola nomás porfa,pedido_con_productos,si,pedido multi-item menu real
1168,B_pedido_nl,pedido_producto,ponme una bebida plis,pedido_con_productos,parcial,solo categoria sin nombre exacto
1169,B_pedido_nl,pedido_producto,dame par de de soda plis,pedido_con_productos,si,pedido multi-item menu real
1170,B_pedido_nl,pedido_producto,buenas quisiera un pizza hawaiiana tambien un refresco gracias porfa,pedido_con_productos,si,pedido multi-item menu real
1171,B_pedido_nl,pedido_producto,me traes 4x una hawaiana para llevar,pedido_con_productos,si,pedido multi-item menu real
1172,B_pedido_nl,pedido_producto,voy a querer 2 x coca cola gracias,pedido_con_productos,si,pedido multi-item menu real
1173,B_pedido_nl,pedido_producto,porfa me traes 3 de hawaiana y uno de coca cola plis plis,pedido_con_productos,si,pedido multi-item menu real
1174,B_pedido_nl,pedido_producto,oye ponme 2 hawaina tambien un par de de cocacola para llevar plis,pedido_con_productos,si,pedido multi-item menu real
1175,B_pedido_nl,pedido_producto,hola voy a querer 3 hawaiana y 1 de cocacola nomás nomás,pedido_con_productos,si,pedido multi-item menu real
1176,B_pedido_nl,pedido_producto,ponme dos hawaiana pizza + 1 de soda plis porfa,pedido_con_productos,si,pedido multi-item menu real
1177,B_pedido_nl,pedido_producto,buenas voy a querer 2 x hawaiana pizza ; 1 de coca cola nomás gracias,pedido_con_productos,si,pedido multi-item menu real
1178,B_pedido_nl,pedido_producto,oye algo de pizza para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
1179,B_pedido_nl,pedido_producto,ponme necesito 3x pizza hawaiana + uno 2 cocacolas plis gracias,pedido_con_productos,si,pedido multi-item menu real
1180,B_pedido_nl,pedido_producto,hola par de de coca cola porfa,pedido_con_productos,si,pedido multi-item menu real
1181,B_pedido_nl,pedido_producto,porfa oye 1x hawaiiana ademas 1 coca kola plis porfa,pedido_con_productos,si,pedido multi-item menu real
1182,B_pedido_nl,pedido_producto,necesito 4 hawaiano para llevar,pedido_con_productos,si,pedido multi-item menu real
1183,B_pedido_nl,pedido_producto,dame un par de de refresco gracias,pedido_con_productos,si,pedido multi-item menu real
1184,B_pedido_nl,pedido_producto,hola 1 de cocacola,pedido_con_productos,si,pedido multi-item menu real
1185,B_pedido_nl,pedido_producto,dame 1 x hawaina ; 2 coca cola porfa porfa,pedido_con_productos,si,pedido multi-item menu real
1186,B_pedido_nl,pedido_producto,dame necesito 2 hawaiiana tambien un par de de cocacolas porfa,pedido_con_productos,si,pedido multi-item menu real
1187,B_pedido_nl,pedido_producto,necesito 2x cocacola nomás,pedido_con_productos,si,pedido multi-item menu real
1188,B_pedido_nl,pedido_producto,quiero 2×2 cocacolas porfa,pedido_con_productos,si,pedido multi-item menu real
1189,B_pedido_nl,pedido_producto,quiero oye par de de pizza hawaiana ademas 1 x coca para llevar para llevar,pedido_con_productos,si,pedido multi-item menu real
1190,B_pedido_nl,pedido_producto,quisiera quiero 2 hawaiiana ; uno de coca nomás gracias,pedido_con_productos,si,pedido multi-item menu real
1191,B_pedido_nl,pedido_producto,dame uno coca cola nomás,pedido_con_productos,si,pedido multi-item menu real
1192,B_pedido_nl,pedido_producto,ponme una bebida nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
1193,B_pedido_nl,pedido_producto,porfa 4 x hawaianas plis,pedido_con_productos,si,pedido multi-item menu real
1194,B_pedido_nl,pedido_producto,quiero refresco para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
1195,B_pedido_nl,pedido_producto,me traes porfa 3 una hawaiana + 2×soda gracias gracias,pedido_con_productos,si,pedido multi-item menu real
1196,B_pedido_nl,pedido_producto,me traes 3 x hawaiano nomás,pedido_con_productos,si,pedido multi-item menu real
1197,B_pedido_nl,pedido_producto,me traes uno piza hawaiana gracias,pedido_con_productos,si,pedido multi-item menu real
1198,B_pedido_nl,pedido_producto,voy a querer 1 x hawaina | 1x 2 cocacolas plis,pedido_con_productos,si,pedido multi-item menu real
1199,B_pedido_nl,pedido_producto,quiero algo de bebida plis,pedido_con_productos,parcial,solo categoria sin nombre exacto
1200,B_pedido_nl,pedido_producto,necesito porfa 3 hawaianas + 2 2 cocacolas porfa para llevar,pedido_con_productos,si,pedido multi-item menu real
1201,B_pedido_nl,pedido_producto,me traes quiero 1 hawaiana ; 1×coca cola,pedido_con_productos,si,pedido multi-item menu real
1202,B_pedido_nl,pedido_producto,quisiera algo de bebida porfa,pedido_con_productos,parcial,solo categoria sin nombre exacto
1203,B_pedido_nl,pedido_producto,quisiera algo de bebida nomás,pedido_con_productos,parcial,solo categoria sin nombre exacto
1204,B_pedido_nl,pedido_producto,dame 1×pizza hawaiiana,pedido_con_productos,si,pedido multi-item menu real
1205,B_pedido_nl,pedido_producto,hola voy a querer 2 hawaiiana luego 2x soda gracias porfa,pedido_con_productos,si,pedido multi-item menu real
1206,B_pedido_nl,pedido_producto,quisiera oye un de una hawaiana ; uno coca kola para llevar porfa,pedido_con_productos,si,pedido multi-item menu real
1207,B_pedido_nl,pedido_producto,dame quiero 1 de hawaiana ademas 1×koka cola gracias,pedido_con_productos,si,pedido multi-item menu real
1208,B_pedido_nl,pedido_producto,un par de de cocacola,pedido_con_productos,si,pedido multi-item menu real
1209,B_pedido_nl,pedido_producto,oye pizza plis,pedido_con_productos,parcial,solo categoria sin nombre exacto
1210,B_pedido_nl,pedido_producto,me traes 1 coca cola porfa,pedido_con_productos,si,pedido multi-item menu real
1211,B_pedido_nl,pedido_producto,buenas 2 hawaiiana + uno de coca para llevar,pedido_con_productos,si,pedido multi-item menu real
1212,B_pedido_nl,pedido_producto,quiero 1 de hawaiana pizza porfa,pedido_con_productos,si,pedido multi-item menu real
1213,B_pedido_nl,pedido_producto,oye hola 2 de la hawaiana luego un par de cocacola gracias nomás,pedido_con_productos,si,pedido multi-item menu real
1214,B_pedido_nl,pedido_producto,hola 3 de hawaina nomás,pedido_con_productos,si,pedido multi-item menu real
1215,B_pedido_nl,pedido_producto,ponme bebida porfa,pedido_con_productos,parcial,solo categoria sin nombre exacto
1216,B_pedido_nl,pedido_producto,me traes una de una cocacola nomás,pedido_con_productos,si,pedido multi-item menu real
1217,B_pedido_nl,pedido_producto,porfa dos coca cola plis,pedido_con_productos,si,pedido multi-item menu real
1218,B_pedido_nl,pedido_producto,quiero 1 refresco nomás,pedido_con_productos,si,pedido multi-item menu real
1219,B_pedido_nl,pedido_producto,oye 2×coca plis,pedido_con_productos,si,pedido multi-item menu real
1220,B_pedido_nl,pedido_producto,porfa una bebida,pedido_con_productos,parcial,solo categoria sin nombre exacto
1221,B_pedido_nl,pedido_producto,ponme hola 1×piza hawaiana luego 2 coca cola nomás,pedido_con_productos,si,pedido multi-item menu real
1222,B_pedido_nl,pedido_producto,porfa quiero 2 la hawaiana luego un cocacolas gracias,pedido_con_productos,si,pedido multi-item menu real
1223,B_pedido_nl,pedido_producto,me traes porfa 3 hawaiana ademas 2 cocacola nomás,pedido_con_productos,si,pedido multi-item menu real
1224,B_pedido_nl,pedido_producto,dame me traes 2×hawaiano | 1x soda porfa plis,pedido_con_productos,si,pedido multi-item menu real
1225,B_pedido_nl,pedido_producto,voy a querer hola dos de hawaiana pizza ademas 1 cocacolas para llevar,pedido_con_productos,si,pedido multi-item menu real
1226,B_pedido_nl,pedido_producto,"me traes 2 una hawaiana, 1×cocacolas nomás nomás",pedido_con_productos,si,pedido multi-item menu real
1227,B_pedido_nl,pedido_producto,oye uno una cocacola gracias,pedido_con_productos,si,pedido multi-item menu real
1228,B_pedido_nl,pedido_producto,dame necesito tres una hawaiana | 2 cocacola nomás,pedido_con_productos,si,pedido multi-item menu real
1229,B_pedido_nl,pedido_producto,quiero 1×hawaiiana nomás,pedido_con_productos,si,pedido multi-item menu real
1230,B_pedido_nl,pedido_producto,porfa me traes un par de piza hawaiana + 1 coca cola gracias porfa,pedido_con_productos,si,pedido multi-item menu real
1231,B_pedido_nl,pedido_producto,porfa hola 3 de hawaiana tambien un 2 cocacolas para llevar porfa,pedido_con_productos,si,pedido multi-item menu real
1232,B_pedido_nl,pedido_producto,"necesito necesito tres de hawaiiana, 2 de coca cola gracias porfa",pedido_con_productos,si,pedido multi-item menu real
1233,B_pedido_nl,pedido_producto,necesito necesito un par de de hawaiano ; par de de 2 cocacolas para llevar nomás,pedido_con_productos,si,pedido multi-item menu real
1234,B_pedido_nl,pedido_producto,ponme hola uno piza hawaiana tambien 1 2 cocacolas plis,pedido_con_productos,si,pedido multi-item menu real
1235,B_pedido_nl,pedido_producto,ponme una bebida para llevar,pedido_con_productos,parcial,solo categoria sin nombre exacto
1236,B_pedido_nl,pedido_producto,porfa ponme 1x hawaiana + dos de cocacola nomás,pedido_con_productos,si,pedido multi-item menu real
1237,B_pedido_nl,pedido_producto,me traes 1 x hawaianas porfa,pedido_con_productos,si,pedido multi-item menu real
1238,B_pedido_nl,pedido_producto,necesito quiero 1 hawaiana y 1 koka cola nomás plis,pedido_con_productos,si,pedido multi-item menu real
1239,B_pedido_nl,pedido_producto,buenas uno de hawaiiana gracias,pedido_con_productos,si,pedido multi-item menu real
1240,B_pedido_nl,pedido_producto,ponme 3 hawaiana gracias,pedido_con_productos,si,pedido multi-item menu real
1241,B_pedido_nl,pedido_producto,quisiera un de pizza hawaiiana gracias,pedido_con_productos,si,pedido multi-item menu real
1242,B_pedido_nl,pedido_producto,buenas quiero 1x una hawaiana y 1x cocacolas para llevar nomás,pedido_con_productos,si,pedido multi-item menu real
1243,B_pedido_nl,pedido_producto,"1 x hawaiiana, uno de soda para llevar porfa",pedido_con_productos,si,pedido multi-item menu real
1244,B_pedido_nl,pedido_producto,necesito porfa dos de la hawaiana tambien 1×coca nomás plis,pedido_con_productos,si,pedido multi-item menu real
1245,B_pedido_nl,pedido_producto,buenas pizza porfa,pedido_con_productos,parcial,solo categoria sin nombre exacto
